國別地區,中文片名,上映日期,上映院數,銷售票數,銷售金額,累計銷售票數,累計銷售金額
中華民國,一家子兒咕咕叫,2022/11/18,41,"1,022","239,685","16,967","3,680,229"
中華民國,我心我行,2022/11/11,19,"1,057","243,188","21,455","4,697,434"
中華民國,哈勇家,2022/11/11,68,"4,480","1,035,506","57,925","12,791,531"
中華民國,小藍,2022/11/04,2,33,"7,845","12,757","2,905,620"
中華民國,罪後真相,2022/10/28,27,660,"168,356","69,513","16,352,688"
中華民國,流麻溝十五號,2022/10/28,67,"5,708","1,292,429","158,791","35,975,044"
中華民國,你在我心上,2022/10/07,13,490,"116,101","67,565","15,650,112"
中華民國,科學少女,2022/09/16,5,534,"131,870","33,933","7,830,381"
中華民國,初戀慢半拍,2022/08/24,1,74,"4,070","31,604","7,580,959"
中華民國,尋找神話之鳥,2021/12/17,2,331,"76,820","12,680","2,725,559"
中華民國,如霧起時,2011/04/09,1,74,"20,720",122,"31,930"
中華民國,愛別離苦,2022/02/18,20,"1,430","321,927","4,461","983,042"
中華民國,嗨！神獸,2022/02/01,3,20,"4,475","7,130","1,664,500"
中華民國,我吃了那男孩一整年的早餐,2022/01/28,92,"24,487","5,944,390","264,611","63,974,499"
中華民國,素還真,2022/01/28,76,"2,996","706,660","91,402","21,795,449"
中華民國,諸葛四郎─英雄的英雄,2022/01/28,4,49,"11,610","7,297","1,692,785"
中華民國,妖果小學─水果奶奶的大秘密,2022/01/21,5,319,"72,698","4,973","1,159,658"
中華民國,再說一次我願意,2022/01/19,3,30,"7,115","23,373","5,508,045"
中華民國,一杯熱奶茶的等待,2021/12/24,2,147,"7,685","37,052","9,055,083"
中華民國,噩兆,2021/12/24,1,0,0,"65,523","16,158,081"
中華民國,美國女孩,2021/12/03,8,582,"71,777","81,356","19,201,906"
中華民國,月老,2021/11/24,29,"1,079","265,976","1,086,320","263,680,204"
中華民國,青春弒戀,2021/11/19,2,62,"9,340","16,067","3,871,636"
中華民國,瀑布,2021/10/29,2,121,"12,460","154,583","36,433,078"
中華民國,鱷魚,2021/10/08,1,12,"1,397","11,941","2,762,617"
中華民國,老大人,2019/03/22,45,"19,905","4,439,128","36,995","8,326,954"
中華民國,最是橙黃橘綠時,2019/03/15,6,192,"45,910","1,432","331,994"
中華民國,乳‧房,2019/03/08,8,360,"75,390","5,564","1,233,518"
中華民國,一吻定情,2019/02/14,14,369,"73,290","108,023","24,652,325"
中華民國,比悲傷更悲傷的故事,2018/11/18,9,"2,366","171,085","1,046,622","240,176,135"
中華民國,5月天諾亞方舟,2013/09/18,1,108,"27,000",931,"245,250"
中華民國,後勁：王建民,2018/12/14,17,"3,300","755,734","23,701","5,502,988"
中華民國,幸福定格,2018/11/30,4,421,"96,895","11,339","2,587,748"
中華民國,人面魚紅衣小女孩外傳,2018/11/23,9,418,"97,488","325,909","72,865,700"
中華民國,比悲傷更悲傷的故事,2018/11/18,89,"47,613","11,090,781","1,009,636","232,869,101"
中華民國,有五個姊姊的我就註定要單身了啊！,2018/11/16,1,35,"3,500","19,366","4,270,288"
中華民國,誰先愛上他的,2018/11/02,4,634,"147,020","285,061","65,734,275"
中華民國,疾風魅影-黑貓中隊,2018/10/26,1,128,"6,400","16,373","3,510,438"
中華民國,哈囉！有事嗎,2018/10/23,1,30,"1,500","5,553","1,192,587"
中華民國,搖滾樂殺人事件,2018/09/14,1,61,"13,020","5,870","1,333,904"
中華民國,期末考,2021/04/24,1,94,"19,740",222,"45,340"
中華民國,聽見歌 再唱,2021/04/16,98,"105,821","24,465,635","278,095","64,430,271"
中華民國,多肉女子生存之道,2021/04/09,4,490,"78,400","2,423","346,540"
中華民國,當男人戀愛時,2021/04/01,99,"196,139","47,130,475","1,576,213","376,581,191"
中華民國,男人與他的海,2021/04/01,19,"3,158","695,457","23,368","5,259,676"
中華民國,愛.殺,2021/03/19,1,18,"5,280","5,370","1,266,897"
中華民國,東經北緯,2021/03/05,1,56,"10,640","13,174","3,095,513"
中華民國,複身犯,2021/02/26,2,346,"18,310","62,347","14,608,203"
中華民國,我沒有談的那場戀愛,2021/02/10,6,426,"37,080","158,977","37,947,898"
中華民國,跟你老婆去旅行,2021/02/10,6,348,"28,430","56,499","13,159,070"
中華民國,緝魂,2021/01/29,9,579,"49,320","214,748","50,790,619"
中華民國,孤味,2020/11/06,1,56,"13,000","828,505","190,892,525"
中華民國,小藍,2022/11/04,29,"6,096","1,328,327","9,255","2,146,195"
中華民國,罪後真相,2022/10/28,92,"17,521","3,585,919","55,309","12,801,719"
中華民國,流麻溝十五號,2022/10/28,86,"36,077","7,725,868","105,474","23,871,250"
中華民國,大俠胡金銓 第二部曲—斷腸人在天涯,2022/10/28,25,"1,252","201,170","4,911","986,976"
中華民國,大俠胡金銓 第一部曲—先知曾經來過,2022/10/21,18,"1,431","246,715","5,727","1,201,262"
中華民國,孫行者傳,2022/10/13,29,"3,019","459,020","6,320","1,285,715"
中華民國,童話·世界,2022/10/13,19,"1,417","220,440","16,276","3,882,106"
中華民國,你在我心上,2022/10/07,83,"12,040","2,306,186","60,915","14,123,309"
中華民國,科學少女,2022/09/16,8,963,"198,135","32,483","7,466,716"
中華民國,初戀慢半拍,2022/08/24,1,26,"4,160","31,492","7,570,809"
中華民國,民雄鬼屋,2022/07/29,1,20,"1,100","121,139","29,706,996"
中華民國,如歌的行板,2015/12/18,3,11,"2,300",55,"12,615"
中華民國,無岸之河,2015/12/18,3,28,"6,225",28,"6,225"
中華民國,臥虎藏龍,2000/07/07,1,2,700,"1,609","404,116"
中華民國,頭七,2022/04/01,86,"47,982","11,291,620","91,785","21,751,516"
中華民國,野夏天,2022/03/25,20,"1,928","440,574","7,846","1,868,609"
中華民國,咒,2022/03/18,92,"131,137","31,599,057","629,109","150,546,437"
中華民國,少年吔,2022/03/18,51,"11,047","2,654,543","129,000","30,541,256"
中華民國,願未央,2022/03/18,4,79,"16,735","2,723","587,883"
中華民國,該死的阿修羅,2022/03/11,7,502,"122,753","12,458","2,954,467"
中華民國,青春換日線,2022/03/11,1,168,"37,110","6,528","1,473,791"
中華民國,愛別離苦,2022/02/18,1,112,"26,880","6,713","1,480,677"
中華民國,我吃了那男孩一整年的早餐,2022/01/28,23,812,"192,634","300,386","72,545,008"
中華民國,妖果小學─水果奶奶的大秘密,2022/01/21,2,157,"35,475","5,449","1,266,220"
中華民國,再說一次我願意,2022/01/19,1,36,"1,800","23,756","5,527,885"
中華民國,我記得,2021/12/24,10,261,"57,205","2,072","447,023"
中華民國,高山上的熱氣球,2021/12/22,3,203,"43,890","2,908","641,577"
中華民國,月老,2021/11/24,6,"1,335","100,716","1,090,135","264,227,207"
中華民國,影子背後,2021/09/17,1,2,595,"2,551","585,905"
中華民國,一家之主,2020/10/07,2,235,"58,950","1,476","335,575"
中華民國,想見你,2022/12/30,76,"73,612","17,923,133","358,438","88,521,815"
中華民國,夏日天空的那匹紅馬,2022/12/23,1,55,"11,000","1,836","407,294"
中華民國,一起一起,2022/12/16,2,264,"61,710","1,814","443,710"
中華民國,家家,2022/12/16,8,28,"4,560","1,454","230,625"
中華民國,神人之家,2022/11/25,6,427,"103,440","20,852","4,860,139"
中華民國,一家子兒咕咕叫,2022/11/18,1,246,"29,670","18,220","3,923,299"
中華民國,罪後真相,2022/10/28,3,175,"13,345","69,901","16,413,453"
中華民國,流麻溝十五號,2022/10/28,18,"1,619","359,306","170,867","38,698,405"
中華民國,無邊,2022/10/17,14,732,"170,213","2,210","537,869"
中華民國,童話·世界,2022/10/13,1,22,"2,730","16,804","4,002,466"
中華民國,科學少女,2022/09/16,1,25,"1,375","34,279","7,868,988"
中華民國,噩兆,2021/12/24,44,"27,569","6,795,793","52,598","13,032,278"
中華民國,一杯熱奶茶的等待,2021/12/24,65,"12,729","3,126,916","29,002","7,115,700"
中華民國,不想一個人,2021/12/24,18,"2,270","550,193","5,881","1,488,752"
中華民國,高山上的熱氣球,2021/12/22,1,76,"15,960",110,"23,780"
中華民國,尋找神話之鳥,2021/12/17,21,624,"137,864","8,024","1,746,644"
中華民國,有你相伴的旅程,2021/12/10,3,266,"58,460","6,768","1,478,219"
中華民國,美國女孩,2021/12/03,35,"4,270","1,000,959","75,057","17,850,210"
中華民國,詭祭,2021/12/03,7,82,"18,150","2,896","704,056"
中華民國,魔法阿媽 4K數位修復版,2021/11/26,5,48,"10,930","14,293","3,400,108"
中華民國,月老,2021/11/24,98,"75,180","18,167,789","999,402","242,573,401"
中華民國,青春弒戀,2021/11/19,4,6,"1,500","15,897","3,845,016"
中華民國,詭扯,2021/11/12,2,31,"7,680","60,114","14,507,309"
中華民國,瀑布,2021/10/29,23,"1,224","277,094","151,678","35,984,882"
中華民國,老鷹之手,2021/10/29,1,328,"91,170","6,337","1,432,410"
中華民國,聽見歌 再唱,2021/04/16,4,490,"116,470","364,231","84,271,424"
中華民國,祝我好好孕,2019/06/06,9,541,"108,070","2,858","600,989"
中華民國,亡命之途,2019/06/06,25,355,"82,689","6,857","1,550,842"
中華民國,出發,2019/05/31,32,"10,202","2,228,135","50,851","11,465,453"
中華民國,日落之前,2019/05/31,7,166,"36,878","3,386","746,829"
中華民國,五月天人生無限公司,2019/05/24,33,"6,157","2,174,816","150,719","51,012,477"
中華民國,不滅之光,2019/05/24,1,24,"5,435",792,"175,705"
中華民國,你的臉+光,2019/05/17,1,281,"58,890","6,949","1,419,850"
中華民國,老大人,2019/03/22,5,503,"33,590","59,896","13,289,666"
中華民國,非法母親,2021/04/30,7,87,"13,910","1,305","167,780"
中華民國,聽見歌 再唱,2021/04/16,97,"14,189","3,219,874","354,485","82,012,422"
中華民國,當男人戀愛時,2021/04/01,99,"27,173","6,496,728","1,693,182","404,511,512"
中華民國,男人與他的海,2021/04/01,2,31,"8,010","23,618","5,319,446"
中華民國,東經北緯,2021/03/05,3,114,"6,955","13,377","3,107,153"
中華民國,複身犯,2021/02/26,8,244,"23,300","63,041","14,670,318"
中華民國,我沒有談的那場戀愛,2021/02/10,7,216,"18,040","159,745","38,011,568"
中華民國,跟你老婆去旅行,2021/02/10,1,30,"3,300","56,724","13,178,125"
中華民國,角頭－浪流連,2021/02/05,5,191,"12,430","683,405","161,738,145"
中華民國,東經北緯,2021/03/05,24,"4,950","1,182,046","8,135","1,947,389"
中華民國,複身犯,2021/02/26,96,"7,667","1,815,083","57,769","13,629,559"
中華民國,伏魔殿,2021/02/26,7,528,"84,030","1,183","189,350"
中華民國,洞兩洞六,2021/02/19,5,379,"60,480","1,261","201,420"
中華民國,我沒有談的那場戀愛,2021/02/10,83,"4,892","1,156,666","156,347","37,384,123"
中華民國,跟你老婆去旅行,2021/02/10,37,486,"111,040","55,369","13,068,115"
中華民國,金不厭詐,2021/02/10,2,2,400,"5,641","1,257,204"
中華民國,角頭－浪流連,2021/02/05,90,"19,108","4,451,596","668,449","158,281,410"
中華民國,緝魂,2021/01/29,49,"2,440","587,373","211,854","50,376,641"
中華民國,聽見臺灣,2021/01/22,18,500,"106,727","1,747","368,530"
中華民國,叱咤風雲,2021/01/16,11,291,"85,925","135,764","31,906,159"
中華民國,杏林醫院,2020/12/31,4,416,"29,305","127,547","29,282,896"
中華民國,腿,2020/12/24,2,81,"12,420","33,673","7,806,810"
中華民國,親愛的殺手,2020/12/04,1,39,"3,450","28,031","6,429,344"
中華民國,同學麥娜絲,2020/11/20,5,264,"20,925","193,478","44,855,962"
中華民國,孤味,2020/11/06,2,221,"12,850","828,262","190,860,335"
中華民國,親愛的房客,2020/10/23,5,573,"40,060","163,673","38,678,112"
中華民國,刻在你心底的名字,2020/09/30,1,57,"12,540","441,593","103,421,510"
中華民國,消失的情人節,2020/09/18,2,43,"2,245","139,940","32,284,535"
中華民國,幻術,2019/05/03,44,"3,623","828,608","9,395","2,174,180"
中華民國,阿虎,2019/05/03,15,"2,507","578,432","4,532","1,043,052"
中華民國,我們的青春，在台灣,2019/04/12,6,706,"156,860","13,556","3,038,784"
中華民國,一念,2019/04/12,2,8,"1,835","1,832","395,342"
中華民國,老大人,2019/03/22,2,111,"22,020","58,826","13,171,331"
中華民國,一吻定情,2019/02/14,4,174,"10,355","108,369","24,680,550"
中華民國,寒單,2019/01/23,6,279,"23,245","221,403","49,285,590"
中華民國,Thunderbolt Fantasy 西幽玹歌,2019/10/25,27,"6,833","1,616,109","13,467","3,176,533"
中華民國,陪你很久很久,2019/10/25,80,"19,887","4,525,654","43,545","9,905,480"
中華民國,盲人律師,2019/10/18,19,"2,966","652,431","19,994","4,382,061"
中華民國,聖人大盜,2019/10/18,55,"6,668","1,534,464","31,922","7,347,226"
中華民國,江湖無難事,2019/10/09,18,888,"199,670","40,233","8,942,748"
中華民國,返校,2019/09/20,86,"7,059","1,648,543","1,103,146","258,015,025"
中華民國,下半場,2019/08/23,3,184,"31,060","99,795","22,720,051"
中華民國,緝魔,2019/08/16,3,121,"9,120","51,112","11,329,584"
中華民國,灼人秘密,2019/07/19,1,21,"1,050","32,064","7,351,414"
中華民國,緝魔,2019/08/16,60,"18,528","4,213,450","42,009","9,512,708"
中華民國,下半場,2019/08/15,94,"26,163","5,961,008","26,329","5,993,378"
中華民國,灼人秘密,2019/07/16,5,345,"79,615","31,430","7,302,229"
中華民國,如常,2019/06/28,1,189,"37,800","40,929","8,826,668"
中華民國,五月天 人生無限公司,2019/05/24,5,137,"72,080","159,801","54,167,349"
中華民國,一吻定情,2019/02/14,72,"10,088","2,316,162","103,024","23,532,113"
中華民國,瘋狂電視台瘋電影,2019/02/01,1,110,"23,100","27,921","6,299,137"
中華民國,大三元,2019/02/01,4,22,"4,680","104,804","23,475,522"
中華民國,寒單,2019/01/23,17,109,"24,195","218,873","49,097,155"
中華民國,貓影特工,2019/01/18,1,8,"1,850","10,698","2,283,665"
中華民國,人面魚紅衣小女孩外傳,2018/11/23,8,694,"55,780","327,917","73,033,620"
中華民國,比悲傷更悲傷的故事,2018/11/18,5,"1,244","75,175","1,039,903","239,710,370"
中華民國,同學會來嗎,2018/11/02,1,48,"10,560","1,367","302,375"
中華民國,誰先愛上他的,2018/11/02,2,95,"6,655","292,655","66,373,145"
中華民國,狂徒,2018/10/26,3,143,"10,500","25,887","5,690,298"
中華民國,老娘就要這麼活,2020/05/08,19,319,"70,900",655,"147,136"
中華民國,我不流行二十年,2020/03/20,3,52,"15,468","1,579","381,686"
中華民國,練愛iNG,2020/03/13,2,20,"4,800","38,802","9,048,299"
中華民國,狂飆一夢,2020/03/06,1,0,0,"1,626","354,754"
中華民國,女鬼橋,2020/02/27,3,64,"12,760","251,293","57,963,635"
中華民國,你的情歌,2020/01/23,2,16,"2,320","83,214","19,435,858"
中華民國,洞兩洞六,2021/02/19,7,405,"64,760",484,"77,400"
中華民國,我沒有談的那場戀愛,2021/02/10,102,"29,037","6,902,714","135,814","32,482,043"
中華民國,跟你老婆去旅行,2021/02/10,100,"8,866","2,075,326","51,813","12,230,958"
中華民國,金不厭詐,2021/02/10,16,783,"169,595","5,530","1,232,089"
中華民國,角頭－浪流連,2021/02/05,99,"88,778","20,961,958","601,348","142,559,012"
中華民國,緝魂,2021/01/29,89,"21,118","5,067,414","200,313","47,579,603"
中華民國,ME,2021/01/29,2,16,"3,820","1,970","583,221"
中華民國,聽見臺灣,2021/01/22,2,275,"54,250",748,"159,010"
中華民國,哭悲,2021/01/22,6,88,"20,180","34,206","7,801,510"
中華民國,叱咤風雲,2021/01/16,32,"2,794","645,019","134,315","31,550,639"
中華民國,牡丹還魂—白先勇與崑曲復興,2021/01/13,1,78,"18,130","3,163","664,135"
中華民國,少年阿堯,2021/01/08,4,32,"5,120","2,082","333,790"
中華民國,杏林醫院,2020/12/31,1,10,"2,470","127,002","29,240,711"
中華民國,親愛的殺手,2020/12/04,3,112,"8,065","27,899","6,417,804"
中華民國,同學麥娜絲,2020/11/20,6,690,"54,615","192,665","44,793,142"
中華民國,孤味,2020/11/06,9,895,"72,685","827,546","190,809,390"
中華民國,親愛的房客,2020/10/23,3,155,"17,610","162,572","38,595,772"
中華民國,刻在你心底的名字,2020/09/30,5,121,"7,930","441,508","103,407,570"
中華民國,消失的情人節,2020/09/18,5,255,"21,870","139,734","32,270,750"
中華民國,老娘就要這麼活,2020/05/08,6,157,"34,245",812,"181,381"
中華民國,狂飆一夢,2020/03/06,1,1,220,"1,627","354,974"
中華民國,女鬼橋,2020/02/27,3,34,"7,020","251,327","57,970,655"
中華民國,你的情歌,2020/01/23,2,205,"10,825","83,419","19,446,683"
中華民國,一一,2017/07/28,1,254,"62,565","21,984","5,056,242"
中華民國,青春弒戀,2021/11/19,58,"4,766","1,146,106","12,665","3,064,233"
中華民國,金錢男孩MONEYBOYS,2021/11/19,43,"2,833","661,336","7,045","1,657,758"
中華民國,真相地圖,2021/11/19,6,432,"68,800",694,"110,750"
中華民國,詭扯,2021/11/12,48,"10,104","2,430,231","48,765","11,762,458"
中華民國,文林銀行,2021/11/12,8,343,"75,570","1,040","240,275"
中華民國,地球迷航,2021/11/05,16,682,"153,935","5,866","1,333,704"
中華民國,在他的獎牌中迷惘,2021/11/05,5,322,"51,520","1,539","245,840"
中華民國,瀑布,2021/10/29,88,"12,365","2,911,166","96,348","23,038,088"
中華民國,老鷹之手,2021/10/29,8,203,"42,605","5,380","1,190,270"
中華民國,廢棄之城,2021/10/29,2,18,"4,185","6,222","1,447,040"
中華民國,回眸,2021/10/22,1,40,"9,200","5,290","1,196,494"
中華民國,期末考,2021/08/20,2,360,"85,430","5,029","1,076,292"
中華民國,靈語,2021/05/12,1,3,610,"15,587","3,739,826"
中華民國,聽見歌 再唱,2021/04/16,4,443,"106,120","362,468","83,892,234"
中華民國,你的情歌,2020/01/02,51,"5,849","1,366,330","80,041","18,772,568"
中華民國,陪你很久很久,2019/10/25,1,107,"8,620","57,187","12,963,461"
中華民國,江湖無難事,2019/10/09,1,26,"2,430","42,639","9,232,248"
中華民國,返校,2019/09/20,1,78,"6,480","1,120,836","260,454,330"
中華民國,你在我心上,2022/10/07,88,"4,074","941,675","4,907","1,128,985"
中華民國,童話．世界,2022/10/07,41,"2,994","727,341","9,354","2,299,823"
中華民國,化城再來人,2022/10/07,3,29,"7,661",29,"7,661"
中華民國,科學少女,2022/09/16,24,"2,713","633,208","26,485","6,163,610"
中華民國,舞徑,2022/09/16,6,300,"64,810","5,587","1,283,439"
中華民國,兜兜風,2022/09/16,21,192,"45,307","3,944","879,381"
中華民國,關於，半夜夢見林默娘乘著海湧把垃圾全丟進我的未來這件塑，好像是真的,2022/09/16,2,137,"21,680","1,900","303,680"
中華民國,他還年輕,2022/09/02,7,481,"112,350","10,361","2,272,557"
中華民國,初戀慢半拍,2022/08/24,1,15,"3,235","31,466","7,566,649"
中華民國,民雄鬼屋,2022/07/29,2,127,"19,087","120,707","29,675,252"
中華民國,1918,2015/12/18,3,13,"3,510",44,"11,070"
中華民國,不老騎士-歐兜邁環台日記,2012/10/12,1,391,"121,210",391,"121,210"
中華民國,臥虎藏龍,2000/07/07,20,220,"57,342","1,426","359,601"
中華民國,聖人大盜,2019/10/18,72,"10,029","2,319,545","25,254","5,812,762"
中華民國,盲人律師,2019/10/18,25,"7,929","1,748,299","17,028","3,729,630"
中華民國,江湖無難事,2019/10/09,72,"3,057","684,460","39,345","8,743,078"
中華民國,返校,2019/09/20,99,"15,030","3,513,494","1,096,081","256,365,392"
中華民國,第九分局,2019/08/29,2,12,"2,640","247,440","56,655,422"
中華民國,下半場,2019/08/23,1,142,"34,080","99,611","22,688,991"
中華民國,緝魔,2019/08/16,5,350,"25,815","50,991","11,320,464"
中華民國,灼人秘密,2019/07/19,2,72,"4,000","32,043","7,350,364"
中華民國,出發,2019/05/31,2,124,"24,940","69,374","15,430,131"
中華民國,揭大歡喜,2021/03/12,79,"3,428","780,009","8,121","1,864,047"
中華民國,尼泊爾布思議,2021/03/12,6,584,"75,600",601,"78,000"
中華民國,東經北緯,2021/03/05,23,"2,480","577,051","10,615","2,524,440"
中華民國,複身犯,2021/02/26,70,"2,891","691,059","60,660","14,320,618"
中華民國,伏魔殿,2021/02/26,6,368,"58,860","1,551","248,210"
中華民國,洞兩洞六,2021/02/19,1,743,"118,880","2,004","320,300"
中華民國,我沒有談的那場戀愛,2021/02/10,55,"1,618","383,513","157,965","37,767,636"
中華民國,金不厭詐,2021/02/10,1,62,"17,800","5,703","1,275,004"
中華民國,跟你老婆去旅行,2021/02/10,2,11,"2,140","55,380","13,070,255"
中華民國,角頭－浪流連,2021/02/05,86,"9,523","2,226,372","677,972","160,507,782"
中華民國,緝魂,2021/01/29,23,779,"204,160","212,633","50,580,801"
中華民國,聽見臺灣,2021/01/22,15,386,"80,945","2,133","449,475"
中華民國,叱咤風雲,2021/01/16,2,156,"37,520","135,920","31,943,679"
中華民國,杏林醫院,2020/12/31,5,357,"25,645","127,904","29,308,541"
中華民國,腿,2020/12/24,5,354,"28,205","34,027","7,835,015"
中華民國,親愛的殺手,2020/12/04,3,80,"9,670","28,111","6,439,014"
中華民國,同學麥娜絲,2020/11/20,1,98,"9,010","193,576","44,864,972"
中華民國,孤味,2020/11/06,1,110,"5,500","828,372","190,865,835"
中華民國,親愛的房客,2020/10/23,5,353,"24,480","164,026","38,702,592"
中華民國,憨嘉,2018/11/09,9,567,"121,725","1,611","354,932"
中華民國,誰先愛上他的,2018/11/02,93,"64,445","14,877,496","170,990","39,297,151"
中華民國,親愛的卵男日記,2018/11/02,14,245,"55,365","2,682","597,226"
中華民國,同學會來嗎,2018/11/02,5,151,"33,445","1,184","262,245"
中華民國,疾風魅影-黑貓中隊,2018/10/26,21,"2,961","618,590","14,056","3,031,363"
中華民國,幸福城市,2018/10/26,6,"1,442","319,205","6,264","1,390,347"
中華民國,狂徒,2018/10/26,29,816,"183,543","25,155","5,612,368"
中華民國,魔法阿媽,2018/10/22,1,8,980,14,"1,730"
中華民國,紅盒子,2018/10/19,16,"2,212","479,225","28,834","6,337,827"
中華民國,紅樓夢,2018/10/19,3,43,"9,770","5,930","1,354,131"
中華民國,山的那一邊,2018/09/07,1,27,"2,700","24,359","5,398,691"
中華民國,粽邪,2018/08/31,3,325,"32,420","218,885","49,207,225"
中華民國,鬥魚,2018/08/17,4,302,"27,620","135,030","30,462,389"
中華民國,一一,2017/07/28,1,13,"2,600","21,730","4,993,677"
中華民國,做工的人電影版,2023/03/31,98,"24,944","5,868,341","138,446","32,836,924"
中華民國,守護黑面琵鷺,2023/03/24,17,"1,881","326,878","8,584","1,763,808"
中華民國,黑的教育,2023/03/10,3,63,"14,940","32,994","7,946,740"
中華民國,本日公休,2023/03/03,23,627,"147,627","65,558","14,988,176"
中華民國,關於我和鬼變成家人的那件事,2023/02/10,81,"7,705","1,910,119","1,460,873","360,979,403"
中華民國,山椒魚來了,2023/02/10,13,"1,303","299,864","52,477","11,912,554"
中華民國,詐團圓,2023/01/20,2,125,"7,635","101,935","24,047,392"
中華民國,我的婆婆怎麼把ＯＯ搞丟了,2023/01/13,2,291,"20,561","165,938","38,838,126"
中華民國,想見你,2022/12/30,1,4,920,"534,011","132,212,848"
中華民國,流麻溝十五號,2022/10/28,1,292,"64,240","177,087","40,062,005"
中華民國,悲情城市,1989/10/21,8,470,"117,531","65,320","16,259,872"
中華民國,我們的青春，在台灣,2019/04/12,8,"1,406","315,045","12,850","2,881,924"
中華民國,一念,2019/04/12,6,28,"6,175","1,824","393,507"
中華民國,老大人,2019/03/22,6,622,"141,710","58,715","13,149,311"
中華民國,一吻定情,2019/02/14,2,74,"7,950","108,195","24,670,195"
中華民國,大三元,2019/02/01,1,32,"1,550","105,954","23,605,217"
中華民國,寒單,2019/01/23,7,692,"50,265","221,124","49,262,345"
中華民國,比悲傷更悲傷的故事,2018/11/18,4,311,"33,360","1,052,373","240,681,285"
中華民國,鱷魚,2021/10/08,67,"4,529","1,072,981","9,716","2,291,437"
中華民國,17歲的天空 4K數位修復版,2021/10/02,27,350,"79,716",510,"114,916"
中華民國,醬狗,2021/09/24,2,67,"15,370","1,122","247,579"
中華民國,影子背後,2021/09/17,2,38,"8,020","2,363","545,620"
中華民國,波濤最深處,2021/09/10,2,296,"63,340","1,357","296,699"
中華民國,邪佞,2021/08/27,1,305,"48,800","6,355","1,016,660"
中華民國,期末考,2021/08/20,1,133,"23,940","4,073","866,402"
中華民國,綠色牢籠,2021/05/14,6,102,"22,266","1,333","294,772"
中華民國,癡情馬殺雞,2021/05/12,5,540,"86,320","1,219","194,000"
中華民國,聽見歌 再唱,2021/04/16,1,199,"42,785","355,855","82,300,895"
中華民國,男人與他的海,2021/04/01,1,59,"11,210","23,677","5,330,656"
中華民國,東經北緯,2021/03/05,1,54,"10,260","13,544","3,128,223"
中華民國,角頭－浪流連,2021/02/05,1,15,"2,320","683,724","161,767,455"
中華民國,情書/鷺鷥河/二重奏/返來呷飯(影展片),2023/04/23,1,37,"5,475",90,"13,350"
中華民國,春水奇譚/屍舞/有了？！(影展片),2023/04/23,1,26,"3,750",74,"10,875"
中華民國,魍神之夜/食夢者/殭屍外公(影展片),2023/04/22,1,27,"4,050",64,"9,385"
中華民國,春日郊遊/推特事/塑膠情人(影展片),2023/04/22,1,41,"6,075",96,"14,145"
中華民國,炸彈客,2023/04/21,8,882,"200,600","1,845","421,260"
中華民國,空巢,2023/04/21,30,"1,214","269,922","2,829","605,352"
中華民國,不能流淚的悲傷,2023/04/21,64,"4,299","1,050,265","9,176","2,248,256"
中華民國,疫起,2023/04/14,88,"12,729","3,129,315","61,758","14,668,716"
中華民國,做工的人電影版,2023/03/31,86,"6,425","1,462,330","157,622","37,298,950"
中華民國,守護黑面琵鷺,2023/03/24,7,"1,186","260,935","11,341","2,356,893"
中華民國,本日公休,2023/03/03,1,16,"3,760","65,826","15,050,131"
中華民國,山椒魚來了,2023/02/10,6,678,"153,250","53,810","12,222,769"
中華民國,關於我和鬼變成家人的那件事,2023/02/10,42,"2,172","525,139","1,466,834","362,438,313"
中華民國,詐團圓,2023/01/20,1,34,"1,870","102,053","24,053,882"
中華民國,我的婆婆怎麼把ＯＯ搞丟了,2023/01/13,2,38,"2,365","166,144","38,852,363"
中華民國,悲情城市,1989/10/21,2,229,"53,950","65,769","16,369,202"
中華民國,油麻菜籽,1984/01/01,3,835,"177,800","2,069","499,210"
中華民國,殺手撿到槍,2020/01/23,31,"3,981","894,316","8,990","2,012,055"
中華民國,喜從天降,2020/01/23,35,"6,512","1,460,012","15,549","3,522,839"
中華民國,台北物語2-獲利者,2020/01/16,4,25,"5,740","1,267","291,125"
中華民國,柯俊雄的電影人生,2020/01/15,1,2,440,176,"36,192"
中華民國,你的情歌,2020/01/02,67,"29,615","6,949,077","44,451","10,476,798"
中華民國,黑熊來了,2019/12/13,11,610,"135,208","51,270","11,688,770"
中華民國,重甲機神：神降臨,2019/11/08,1,0,0,"7,174","1,670,229"
中華民國,傻傻愛你，傻傻愛我,2019/11/01,1,54,"8,360","42,284","9,475,767"
中華民國,盲人律師,2019/10/18,1,6,"1,330","28,343","6,204,076"
中華民國,返校,2019/09/20,4,861,"64,050","1,120,425","260,427,890"
中華民國,一吻定情,2019/02/14,90,"28,530","6,524,613","56,028","12,802,312"
中華民國,大三元,2019/02/01,83,"2,379","513,253","104,501","23,409,832"
中華民國,瘋狂電視台瘋電影,2019/02/01,40,591,"134,990","27,503","6,201,357"
中華民國,寒單,2019/01/23,70,"6,839","1,505,363","217,090","48,707,401"
中華民國,貓影特工,2019/01/18,3,55,"12,440","10,637","2,269,960"
中華民國,後勁：王建民,2018/12/14,1,120,"24,600","26,740","6,183,198"
中華民國,人面魚紅衣小女孩外傳,2018/11/23,4,205,"18,360","326,182","72,898,510"
中華民國,比悲傷更悲傷的故事,2018/11/18,3,142,"33,640","1,038,540","239,611,475"
